
With Spaces: 

Symbol->[зм, 750] Frequency-> 0,00061
Symbol->[йо, 743] Frequency-> 0,0006
Symbol->[дь, 739] Frequency-> 0,0006
Symbol->[ош, 738] Frequency-> 0,0006
Symbol->[йм, 730] Frequency-> 0,00059
Symbol->[ьт, 721] Frequency-> 0,00059
Symbol->[зу, 713] Frequency-> 0,00058
Symbol->[ци, 692] Frequency-> 0,00056
Symbol->[чу, 692] Frequency-> 0,00056
Symbol->[юд, 690] Frequency-> 0,00056
Symbol->[рв, 689] Frequency-> 0,00056
Symbol->[рь, 681] Frequency-> 0,00055
Symbol->[ьш, 677] Frequency-> 0,00055
Symbol->[ык, 675] Frequency-> 0,00055
Symbol->[хн, 675] Frequency-> 0,00055
Symbol->[иж, 666] Frequency-> 0,00054
Symbol->[яе, 656] Frequency-> 0,00053
Symbol->[ыи, 650] Frequency-> 0,00053
Symbol->[ущ, 636] Frequency-> 0,00052
Symbol->[вм, 636] Frequency-> 0,00052
Symbol->[ыш, 635] Frequency-> 0,00052
Symbol->[ец, 633] Frequency-> 0,00052
Symbol->[ух, 630] Frequency-> 0,00051
Symbol->[еа, 628] Frequency-> 0,00051
Symbol->[рп, 628] Frequency-> 0,00051
Symbol->[гн, 627] Frequency-> 0,00051
Symbol->[зы, 623] Frequency-> 0,00051
Symbol->[шь, 622] Frequency-> 0,00051
Symbol->[нк, 618] Frequency-> 0,0005
Symbol->[ья, 618] Frequency-> 0,0005
Symbol->[тт, 613] Frequency-> 0,0005
Symbol->[бн, 609] Frequency-> 0,0005
Symbol->[иу, 607] Frequency-> 0,00049
Symbol->[дк, 607] Frequency-> 0,00049
Symbol->[нц, 598] Frequency-> 0,00049
Symbol->[рм, 598] Frequency-> 0,00049
Symbol->[ау, 596] Frequency-> 0,00049
Symbol->[ща, 593] Frequency-> 0,00048
Symbol->[тл, 589] Frequency-> 0,00048
Symbol->[мм, 585] Frequency-> 0,00048
Symbol->[кп, 582] Frequency-> 0,00047
Symbol->[зг, 581] Frequency-> 0,00047
Symbol->[вя, 573] Frequency-> 0,00047
Symbol->[зи, 571] Frequency-> 0,00046
Symbol->[йр, 570] Frequency-> 0,00046
Symbol->[тд, 566] Frequency-> 0,00046
Symbol->[оэ, 565] Frequency-> 0,00046
Symbol->[ыб, 563] Frequency-> 0,00046
Symbol->[йб, 563] Frequency-> 0,00046
Symbol->[шл, 558] Frequency-> 0,00045
Symbol->[хк, 553] Frequency-> 0,00045
Symbol->[ьз, 550] Frequency-> 0,00045
Symbol->[яч, 549] Frequency-> 0,00045
Symbol->[яр, 547] Frequency-> 0,00045
Symbol->[мб, 545] Frequency-> 0,00044
Symbol->[ср, 543] Frequency-> 0,00044
Symbol->[зр, 538] Frequency-> 0,00044
Symbol->[нг, 537] Frequency-> 0,00044
Symbol->[нп, 537] Frequency-> 0,00044
Symbol->[сы, 534] Frequency-> 0,00043
Symbol->[ьд, 533] Frequency-> 0,00043
Symbol->[сч, 533] Frequency-> 0,00043
Symbol->[нв, 532] Frequency-> 0,00043
Symbol->[рж, 530] Frequency-> 0,00043
Symbol->[лп, 529] Frequency-> 0,00043
Symbol->[юс, 528] Frequency-> 0,00043
Symbol->[зе, 526] Frequency-> 0,00043
Symbol->[ыр, 522] Frequency-> 0,00042
Symbol->[уо, 521] Frequency-> 0,00042
Symbol->[мт, 521] Frequency-> 0,00042
Symbol->[ыч, 521] Frequency-> 0,00042
Symbol->[ге, 519] Frequency-> 0,00042
Symbol->[шк, 518] Frequency-> 0,00042
Symbol->[мд, 518] Frequency-> 0,00042
Symbol->[ьч, 516] Frequency-> 0,00042
Symbol->[рд, 515] Frequency-> 0,00042
Symbol->[яг, 508] Frequency-> 0,00041
Symbol->[яб, 507] Frequency-> 0,00041
Symbol->[уз, 506] Frequency-> 0,00041
Symbol->[мч, 506] Frequency-> 0,00041
Symbol->[уе, 503] Frequency-> 0,00041
Symbol->[ящ, 502] Frequency-> 0,00041
Symbol->[ях, 497] Frequency-> 0,0004
Symbol->[тм, 486] Frequency-> 0,0004
Symbol->[хр, 483] Frequency-> 0,00039
Symbol->[зл, 482] Frequency-> 0,00039
Symbol->[ыо, 480] Frequency-> 0,00039
Symbol->[фи, 477] Frequency-> 0,00039
Symbol->[пы, 476] Frequency-> 0,00039
Symbol->[бя, 474] Frequency-> 0,00039
Symbol->[дя, 472] Frequency-> 0,00038
Symbol->[мл, 471] Frequency-> 0,00038
Symbol->[йч, 468] Frequency-> 0,00038
Symbol->[ощ, 464] Frequency-> 0,00038
Symbol->[йг, 460] Frequency-> 0,00037
Symbol->[рк, 460] Frequency-> 0,00037
Symbol->[фа, 457] Frequency-> 0,00037
Symbol->[шн, 453] Frequency-> 0,00037
Symbol->[еэ, 448] Frequency-> 0,00036
Symbol->[ху, 434] Frequency-> 0,00035
Symbol->[ищ, 433] Frequency-> 0,00035
Symbol->[чь, 432] Frequency-> 0,00035
Symbol->[юп, 428] Frequency-> 0,00035
Symbol->[мг, 427] Frequency-> 0,00035
Symbol->[ию, 427] Frequency-> 0,00035
Symbol->[аф, 423] Frequency-> 0,00034
Symbol->[ыд, 414] Frequency-> 0,00034
Symbol->[вб, 412] Frequency-> 0,00034
Symbol->[лт, 407] Frequency-> 0,00033
Symbol->[хт, 404] Frequency-> 0,00033
Symbol->[рх, 403] Frequency-> 0,00033
Symbol->[аэ, 402] Frequency-> 0,00033
Symbol->[фо, 402] Frequency-> 0,00033
Symbol->[бс, 400] Frequency-> 0,00033
Symbol->[ея, 400] Frequency-> 0,00033
Symbol->[йш, 399] Frequency-> 0,00032
Symbol->[рб, 393] Frequency-> 0,00032
Symbol->[юб, 391] Frequency-> 0,00032
Symbol->[тб, 390] Frequency-> 0,00032
Symbol->[ац, 388] Frequency-> 0,00032
Symbol->[вг, 387] Frequency-> 0,00031
Symbol->[тч, 385] Frequency-> 0,00031
Symbol->[зк, 385] Frequency-> 0,00031
Symbol->[юч, 380] Frequency-> 0,00031
Symbol->[оф, 377] Frequency-> 0,00031
Symbol->[мр, 372] Frequency-> 0,0003
Symbol->[ою, 371] Frequency-> 0,0003
Symbol->[аа, 369] Frequency-> 0,0003
Symbol->[вэ, 366] Frequency-> 0,0003
Symbol->[зб, 363] Frequency-> 0,0003
Symbol->[ащ, 363] Frequency-> 0,0003
Symbol->[кк, 362] Frequency-> 0,00029
Symbol->[юк, 360] Frequency-> 0,00029
Symbol->[кб, 360] Frequency-> 0,00029
Symbol->[хм, 358] Frequency-> 0,00029
Symbol->[иэ, 357] Frequency-> 0,00029
Symbol->[яж, 356] Frequency-> 0,00029
Symbol->[юн, 346] Frequency-> 0,00028
Symbol->[кч, 339] Frequency-> 0,00028
Symbol->[шт, 339] Frequency-> 0,00028
Symbol->[цы, 337] Frequency-> 0,00027
Symbol->[йл, 333] Frequency-> 0,00027
Symbol->[оа, 331] Frequency-> 0,00027
Symbol->[лч, 331] Frequency-> 0,00027
Symbol->[лд, 331] Frequency-> 0,00027
Symbol->[лж, 329] Frequency-> 0,00027
Symbol->[иф, 328] Frequency-> 0,00027
Symbol->[яу, 327] Frequency-> 0,00027
Symbol->[чк, 326] Frequency-> 0,00027
Symbol->[рш, 322] Frequency-> 0,00026
Symbol->[юв, 317] Frequency-> 0,00026
Symbol->[дц, 314] Frequency-> 0,00026
Symbol->[йц, 311] Frequency-> 0,00025
Symbol->[сх, 310] Frequency-> 0,00025
Symbol->[пя, 310] Frequency-> 0,00025
Symbol->[оц, 307] Frequency-> 0,00025
Symbol->[дт, 307] Frequency-> 0,00025
Symbol->[хд, 306] Frequency-> 0,00025
Symbol->[сд, 302] Frequency-> 0,00025
Symbol->[рг, 297] Frequency-> 0,00024
Symbol->[мз, 296] Frequency-> 0,00024
Symbol->[йж, 295] Frequency-> 0,00024
Symbol->[бщ, 291] Frequency-> 0,00024
Symbol->[нб, 290] Frequency-> 0,00024
Symbol->[лг, 289] Frequency-> 0,00024
Symbol->[нч, 288] Frequency-> 0,00023
Symbol->[уа, 287] Frequency-> 0,00023
Symbol->[бб, 286] Frequency-> 0,00023
Symbol->[ыз, 284] Frequency-> 0,00023
Symbol->[ьу, 281] Frequency-> 0,00023
Symbol->[рю, 280] Frequency-> 0,00023
Symbol->[йа, 280] Frequency-> 0,00023
Symbol->[км, 277] Frequency-> 0,00023
Symbol->[дп, 273] Frequency-> 0,00022
Symbol->[сэ, 273] Frequency-> 0,00022
Symbol->[шу, 272] Frequency-> 0,00022
Symbol->[яю, 271] Frequency-> 0,00022
Symbol->[сю, 270] Frequency-> 0,00022
Symbol->[лб, 270] Frequency-> 0,00022
Symbol->[юи, 268] Frequency-> 0,00022
Symbol->[йз, 267] Frequency-> 0,00022
Symbol->[яя, 263] Frequency-> 0,00021
Symbol->[ьр, 261] Frequency-> 0,00021
Symbol->[хл, 260] Frequency-> 0,00021
Symbol->[цо, 260] Frequency-> 0,00021
Symbol->[жу, 259] Frequency-> 0,00021
Symbol->[фл, 257] Frequency-> 0,00021
Symbol->[вч, 257] Frequency-> 0,00021
Symbol->[сб, 257] Frequency-> 0,00021
Symbol->[зя, 256] Frequency-> 0,00021
Symbol->[йу, 255] Frequency-> 0,00021
Symbol->[кж, 254] Frequency-> 0,00021
Symbol->[ыг, 252] Frequency-> 0,00021
Symbol->[ыу, 252] Frequency-> 0,00021
Symbol->[щн, 247] Frequency-> 0,0002
Symbol->[хг, 245] Frequency-> 0,0002
Symbol->[фе, 245] Frequency-> 0,0002
Symbol->[тэ, 242] Frequency-> 0,0002
Symbol->[пк, 241] Frequency-> 0,0002
Symbol->[ьг, 240] Frequency-> 0,0002
Symbol->[пн, 237] Frequency-> 0,00019
Symbol->[яа, 235] Frequency-> 0,00019
Symbol->[бь, 234] Frequency-> 0,00019
Symbol->[дж, 231] Frequency-> 0,00019
Symbol->[юм, 231] Frequency-> 0,00019
Symbol->[лм, 227] Frequency-> 0,00018
Symbol->[зс, 225] Frequency-> 0,00018
Symbol->[хб, 221] Frequency-> 0,00018
Symbol->[ьэ, 220] Frequency-> 0,00018
Symbol->[эр, 219] Frequency-> 0,00018
Symbol->[шо, 212] Frequency-> 0,00017
Symbol->[нр, 211] Frequency-> 0,00017
Symbol->[тз, 210] Frequency-> 0,00017
Symbol->[кд, 209] Frequency-> 0,00017
Symbol->[гк, 208] Frequency-> 0,00017
Symbol->[яэ, 205] Frequency-> 0,00017
Symbol->[зп, 204] Frequency-> 0,00017
Symbol->[юо, 203] Frequency-> 0,00017
Symbol->[мэ, 198] Frequency-> 0,00016
Symbol->[щу, 196] Frequency-> 0,00016
Symbol->[йф, 195] Frequency-> 0,00016
Symbol->[эк, 193] Frequency-> 0,00016
Symbol->[тг, 191] Frequency-> 0,00016
Symbol->[ьл, 191] Frequency-> 0,00016
Symbol->[фр, 190] Frequency-> 0,00015
Symbol->[уя, 190] Frequency-> 0,00015
Symbol->[дм, 187] Frequency-> 0,00015
Symbol->[юр, 186] Frequency-> 0,00015
Symbol->[цу, 185] Frequency-> 0,00015
Symbol->[уу, 178] Frequency-> 0,00014
Symbol->[нз, 176] Frequency-> 0,00014
Symbol->[вь, 174] Frequency-> 0,00014
Symbol->[бк, 173] Frequency-> 0,00014
Symbol->[сш, 172] Frequency-> 0,00014
Symbol->[хе, 171] Frequency-> 0,00014
Symbol->[ьа, 170] Frequency-> 0,00014
Symbol->[ню, 169] Frequency-> 0,00014
Symbol->[гс, 168] Frequency-> 0,00014
Symbol->[нм, 168] Frequency-> 0,00014
Symbol->[фу, 165] Frequency-> 0,00013
Symbol->[рч, 165] Frequency-> 0,00013
Symbol->[ею, 160] Frequency-> 0,00013
Symbol->[ьц, 160] Frequency-> 0,00013
Symbol->[тж, 158] Frequency-> 0,00013
Symbol->[цв, 158] Frequency-> 0,00013
Symbol->[лз, 154] Frequency-> 0,00013
Symbol->[юг, 153] Frequency-> 0,00012
Symbol->[хч, 152] Frequency-> 0,00012
Symbol->[хз, 151] Frequency-> 0,00012
Symbol->[кэ, 150] Frequency-> 0,00012
Symbol->[гв, 149] Frequency-> 0,00012
Symbol->[зь, 149] Frequency-> 0,00012
Symbol->[мж, 148] Frequency-> 0,00012
Symbol->[дб, 147] Frequency-> 0,00012
Symbol->[уэ, 147] Frequency-> 0,00012
Symbol->[юз, 143] Frequency-> 0,00012
Symbol->[йе, 142] Frequency-> 0,00012
Symbol->[юж, 141] Frequency-> 0,00011
Symbol->[йэ, 141] Frequency-> 0,00011
Symbol->[дч, 139] Frequency-> 0,00011
Symbol->[сг, 139] Frequency-> 0,00011
Symbol->[жо, 136] Frequency-> 0,00011
Symbol->[зт, 135] Frequency-> 0,00011
Symbol->[еф, 130] Frequency-> 0,00011
Symbol->[уй, 126] Frequency-> 0,0001
Symbol->[ьф, 124] Frequency-> 0,0001
Symbol->[кг, 123] Frequency-> 0,0001
Symbol->[ыа, 122] Frequency-> 0,0001
Symbol->[чш, 122] Frequency-> 0,0001
Symbol->[гп, 122] Frequency-> 0,0001
Symbol->[кз, 122] Frequency-> 0,0001
Symbol->[йх, 121] Frequency-> 0,0001
Symbol->[ыя, 121] Frequency-> 0,0001
Symbol->[дз, 117] Frequency-> 0,0001
Symbol->[нщ, 115] Frequency-> 9E-05
Symbol->[сц, 115] Frequency-> 9E-05
Symbol->[рр, 113] Frequency-> 9E-05
Symbol->[эй, 113] Frequency-> 9E-05
Symbol->[лр, 113] Frequency-> 9E-05
Symbol->[йя, 108] Frequency-> 9E-05
Symbol->[зз, 105] Frequency-> 9E-05
Symbol->[пт, 104] Frequency-> 8E-05
Symbol->[дд, 104] Frequency-> 8E-05
Symbol->[вх, 103] Frequency-> 8E-05
Symbol->[рл, 103] Frequency-> 8E-05
Symbol->[бх, 103] Frequency-> 8E-05
Symbol->[бв, 102] Frequency-> 8E-05
Symbol->[дг, 101] Frequency-> 8E-05
Symbol->[ыэ, 100] Frequency-> 8E-05
Symbol->[бэ, 99] Frequency-> 8E-05
Symbol->[яц, 99] Frequency-> 8E-05
Symbol->[юй, 98] Frequency-> 8E-05
Symbol->[мь, 98] Frequency-> 8E-05
Symbol->[жк, 98] Frequency-> 8E-05
Symbol->[эн, 97] Frequency-> 8E-05
Symbol->[хэ, 95] Frequency-> 8E-05
Symbol->[дх, 95] Frequency-> 8E-05
Symbol->[гг, 95] Frequency-> 8E-05
Symbol->[юа, 94] Frequency-> 8E-05
Symbol->[нл, 93] Frequency-> 8E-05
Symbol->[шв, 92] Frequency-> 7E-05
Symbol->[мф, 92] Frequency-> 7E-05
Symbol->[юл, 92] Frequency-> 7E-05
Symbol->[вж, 89] Frequency-> 7E-05
Symbol->[шп, 88] Frequency-> 7E-05
Symbol->[мх, 87] Frequency-> 7E-05
Symbol->[рз, 87] Frequency-> 7E-05
Symbol->[ьж, 86] Frequency-> 7E-05
Symbol->[яш, 86] Frequency-> 7E-05
Symbol->[ьх, 86] Frequency-> 7E-05
Symbol->[хж, 85] Frequency-> 7E-05
Symbol->[гб, 83] Frequency-> 7E-05
Symbol->[юя, 83] Frequency-> 7E-05
Symbol->[сф, 83] Frequency-> 7E-05
Symbol->[зж, 83] Frequency-> 7E-05
Symbol->[дэ, 82] Frequency-> 7E-05
Symbol->[кя, 81] Frequency-> 7E-05
Symbol->[эм, 80] Frequency-> 7E-05
Symbol->[чо, 80] Frequency-> 7E-05
Symbol->[тх, 80] Frequency-> 7E-05
Symbol->[жь, 80] Frequency-> 7E-05
Symbol->[вц, 80] Frequency-> 7E-05
Symbol->[хш, 80] Frequency-> 7E-05
Symbol->[мш, 79] Frequency-> 6E-05
Symbol->[пп, 79] Frequency-> 6E-05
Symbol->[дш, 78] Frequency-> 6E-05
Symbol->[мц, 77] Frequency-> 6E-05
Symbol->[эл, 75] Frequency-> 6E-05
Symbol->[рэ, 75] Frequency-> 6E-05
Symbol->[лэ, 74] Frequency-> 6E-05
Symbol->[нф, 73] Frequency-> 6E-05
Symbol->[гм, 73] Frequency-> 6E-05
Symbol->[пс, 72] Frequency-> 6E-05
Symbol->[чр, 72] Frequency-> 6E-05
Symbol->[нш, 71] Frequency-> 6E-05
Symbol->[эп, 71] Frequency-> 6E-05
Symbol->[сз, 70] Frequency-> 6E-05
Symbol->[гт, 70] Frequency-> 6E-05
Symbol->[тц, 70] Frequency-> 6E-05
Symbol->[эг, 70] Frequency-> 6E-05
Symbol->[уф, 68] Frequency-> 6E-05
Symbol->[эш, 68] Frequency-> 6E-05
Symbol->[цк, 67] Frequency-> 5E-05
Symbol->[яф, 67] Frequency-> 5E-05
Symbol->[нэ, 67] Frequency-> 5E-05
Symbol->[зч, 66] Frequency-> 5E-05
Symbol->[нх, 65] Frequency-> 5E-05
Symbol->[рц, 65] Frequency-> 5E-05
Symbol->[тю, 64] Frequency-> 5E-05
Symbol->[юх, 64] Frequency-> 5E-05
Symbol->[эд, 63] Frequency-> 5E-05
Symbol->[тщ, 63] Frequency-> 5E-05
Symbol->[ыж, 63] Frequency-> 5E-05
Symbol->[тш, 62] Frequency-> 5E-05
Symbol->[юу, 61] Frequency-> 5E-05
Symbol->[юе, 61] Frequency-> 5E-05
Symbol->[тф, 59] Frequency-> 5E-05
Symbol->[чл, 58] Frequency-> 5E-05
Symbol->[цп, 58] Frequency-> 5E-05
Symbol->[пь, 58] Frequency-> 5E-05
Symbol->[юэ, 57] Frequency-> 5E-05
Symbol->[кш, 57] Frequency-> 5E-05
Symbol->[сж, 57] Frequency-> 5E-05
Symbol->[цм, 56] Frequency-> 5E-05
Symbol->[фс, 56] Frequency-> 5E-05
Symbol->[лф, 53] Frequency-> 4E-05
Symbol->[зэ, 52] Frequency-> 4E-05
Symbol->[бм, 51] Frequency-> 4E-05
Symbol->[жб, 51] Frequency-> 4E-05
Symbol->[бц, 51] Frequency-> 4E-05
Symbol->[цн, 50] Frequency-> 4E-05
Symbol->[бш, 50] Frequency-> 4E-05
Symbol->[хх, 49] Frequency-> 4E-05
Symbol->[хф, 49] Frequency-> 4E-05
Symbol->[хя, 49] Frequency-> 4E-05
Symbol->[кх, 49] Frequency-> 4E-05
Symbol->[дю, 49] Frequency-> 4E-05
Symbol->[гч, 47] Frequency-> 4E-05
Symbol->[щь, 46] Frequency-> 4E-05
Symbol->[цс, 46] Frequency-> 4E-05
Symbol->[жм, 46] Frequency-> 4E-05
Symbol->[лш, 45] Frequency-> 4E-05
Symbol->[уц, 45] Frequency-> 4E-05
Symbol->[вф, 43] Frequency-> 3E-05
Symbol->[бт, 43] Frequency-> 3E-05
Symbol->[дф, 40] Frequency-> 3E-05
Symbol->[бп, 40] Frequency-> 3E-05
Symbol->[яй, 39] Frequency-> 3E-05
Symbol->[нж, 39] Frequency-> 3E-05
Symbol->[бж, 39] Frequency-> 3E-05
Symbol->[юц, 38] Frequency-> 3E-05
Symbol->[фф, 37] Frequency-> 3E-05
Symbol->[вю, 37] Frequency-> 3E-05
Symbol->[гз, 37] Frequency-> 3E-05
Symbol->[кц, 35] Frequency-> 3E-05
Symbol->[юю, 35] Frequency-> 3E-05
Symbol->[эс, 34] Frequency-> 3E-05
Symbol->[пч, 33] Frequency-> 3E-05
Symbol->[лх, 33] Frequency-> 3E-05
Symbol->[рщ, 33] Frequency-> 3E-05
Symbol->[фы, 33] Frequency-> 3E-05
Symbol->[пц, 33] Frequency-> 3E-05
Symbol->[хц, 32] Frequency-> 3E-05
Symbol->[вщ, 31] Frequency-> 3E-05
Symbol->[рф, 31] Frequency-> 3E-05
Symbol->[ыц, 31] Frequency-> 3E-05
Symbol->[юш, 31] Frequency-> 3E-05
Symbol->[шм, 30] Frequency-> 2E-05
Symbol->[жт, 30] Frequency-> 2E-05
Symbol->[юф, 28] Frequency-> 2E-05
Symbol->[кф, 28] Frequency-> 2E-05
Symbol->[жр, 27] Frequency-> 2E-05
Symbol->[ьщ, 27] Frequency-> 2E-05
Symbol->[жс, 26] Frequency-> 2E-05
Symbol->[жв, 26] Frequency-> 2E-05
Symbol->[чв, 26] Frequency-> 2E-05
Symbol->[эх, 25] Frequency-> 2E-05
Symbol->[кю, 25] Frequency-> 2E-05
Symbol->[цт, 25] Frequency-> 2E-05
Symbol->[бд, 25] Frequency-> 2E-05
Symbol->[лщ, 24] Frequency-> 2E-05
Symbol->[хь, 23] Frequency-> 2E-05
Symbol->[зц, 22] Frequency-> 2E-05
Symbol->[мю, 22] Frequency-> 2E-05
Symbol->[цд, 21] Frequency-> 2E-05
Symbol->[фш, 20] Frequency-> 2E-05
Symbol->[гш, 20] Frequency-> 2E-05
Symbol->[пв, 20] Frequency-> 2E-05
Symbol->[лц, 19] Frequency-> 2E-05
Symbol->[йю, 19] Frequency-> 2E-05
Symbol->[ыщ, 19] Frequency-> 2E-05
Symbol->[зш, 19] Frequency-> 2E-05
Symbol->[цз, 18] Frequency-> 1E-05
Symbol->[жл, 18] Frequency-> 1E-05
Symbol->[пш, 18] Frequency-> 1E-05
Symbol->[ыф, 18] Frequency-> 1E-05
Symbol->[цб, 17] Frequency-> 1E-05
Symbol->[жп, 17] Frequency-> 1E-05
Symbol->[гх, 17] Frequency-> 1E-05
Symbol->[эв, 16] Frequency-> 1E-05
Symbol->[шб, 16] Frequency-> 1E-05
Symbol->[гф, 16] Frequency-> 1E-05
Symbol->[зю, 15] Frequency-> 1E-05
Symbol->[гя, 14] Frequency-> 1E-05
Symbol->[жж, 14] Frequency-> 1E-05
Symbol->[бз, 14] Frequency-> 1E-05
Symbol->[ця, 14] Frequency-> 1E-05
Symbol->[гэ, 14] Frequency-> 1E-05
Symbol->[жг, 14] Frequency-> 1E-05
Symbol->[шр, 14] Frequency-> 1E-05
Symbol->[пм, 14] Frequency-> 1E-05
Symbol->[пб, 14] Frequency-> 1E-05
Symbol->[бг, 13] Frequency-> 1E-05
Symbol->[шс, 13] Frequency-> 1E-05
Symbol->[бч, 13] Frequency-> 1E-05
Symbol->[сщ, 12] Frequency-> 1E-05
Symbol->[цч, 11] Frequency-> 1E-05
Symbol->[жч, 11] Frequency-> 1E-05
Symbol->[щр, 11] Frequency-> 1E-05
Symbol->[мщ, 10] Frequency-> 1E-05
Symbol->[фт, 9] Frequency-> 1E-05
Symbol->[цг, 9] Frequency-> 1E-05
Symbol->[фн, 9] Frequency-> 1E-05
Symbol->[эф, 9] Frequency-> 1E-05
Symbol->[зф, 9] Frequency-> 1E-05
Symbol->[чм, 9] Frequency-> 1E-05
Symbol->[хю, 9] Frequency-> 1E-05
Symbol->[йщ, 8] Frequency-> 1E-05
Symbol->[шх, 8] Frequency-> 1E-05
Symbol->[жэ, 8] Frequency-> 1E-05
Symbol->[пд, 8] Frequency-> 1E-05
Symbol->[пг, 7] Frequency-> 1E-05
Symbol->[цэ, 7] Frequency-> 1E-05
Symbol->[цр, 7] Frequency-> 1E-05
Symbol->[чс, 7] Frequency-> 1E-05
Symbol->[чг, 7] Frequency-> 1E-05
Symbol->[чп, 6] Frequency-> 0
Symbol->[жя, 6] Frequency-> 0
Symbol->[фп, 6] Frequency-> 0
Symbol->[эз, 6] Frequency-> 0
Symbol->[чб, 6] Frequency-> 0
Symbol->[эб, 6] Frequency-> 0
Symbol->[шг, 5] Frequency-> 0
Symbol->[чч, 5] Frequency-> 0
Symbol->[зх, 5] Frequency-> 0
Symbol->[щв, 5] Frequency-> 0
Symbol->[ыю, 5] Frequency-> 0
Symbol->[шд, 5] Frequency-> 0
Symbol->[шш, 5] Frequency-> 0
Symbol->[фм, 4] Frequency-> 0
Symbol->[пэ, 4] Frequency-> 0
Symbol->[фк, 4] Frequency-> 0
Symbol->[жз, 4] Frequency-> 0
Symbol->[цх, 4] Frequency-> 0
Symbol->[шц, 4] Frequency-> 0
Symbol->[фв, 4] Frequency-> 0
Symbol->[чд, 4] Frequency-> 0
Symbol->[шя, 4] Frequency-> 0
Symbol->[чз, 3] Frequency-> 0
Symbol->[чя, 3] Frequency-> 0
Symbol->[фг, 3] Frequency-> 0
Symbol->[бю, 3] Frequency-> 0
Symbol->[кй, 3] Frequency-> 0
Symbol->[мй, 3] Frequency-> 0
Symbol->[що, 3] Frequency-> 0
Symbol->[щп, 3] Frequency-> 0
Symbol->[эи, 3] Frequency-> 0
Symbol->[цл, 3] Frequency-> 0
Symbol->[цш, 3] Frequency-> 0
Symbol->[чф, 3] Frequency-> 0
Symbol->[щк, 2] Frequency-> 0
Symbol->[гж, 2] Frequency-> 0
Symbol->[фя, 2] Frequency-> 0
Symbol->[шч, 2] Frequency-> 0
Symbol->[шю, 2] Frequency-> 0
Symbol->[шз, 2] Frequency-> 0
Symbol->[ьй, 2] Frequency-> 0
Symbol->[пю, 2] Frequency-> 0
Symbol->[цж, 2] Frequency-> 0
Symbol->[цф, 2] Frequency-> 0
Symbol->[фю, 2] Frequency-> 0
Symbol->[фь, 2] Frequency-> 0
Symbol->[чю, 2] Frequency-> 0
Symbol->[эж, 2] Frequency-> 0
Symbol->[гю, 1] Frequency-> 0
Symbol->[эе, 1] Frequency-> 0
Symbol->[жх, 1] Frequency-> 0
Symbol->[фх, 1] Frequency-> 0
Symbol->[щд, 1] Frequency-> 0
Symbol->[сй, 1] Frequency-> 0
Symbol->[нй, 1] Frequency-> 0
Symbol->[лй, 1] Frequency-> 0
Symbol->[чэ, 1] Frequency-> 0
Symbol->[щч, 1] Frequency-> 0
Symbol->[зй, 1] Frequency-> 0
Symbol->[щб, 1] Frequency-> 0
Symbol->[чж, 1] Frequency-> 0
Symbol->[жц, 1] Frequency-> 0
Symbol->[жф, 1] Frequency-> 0
Symbol->[фд, 1] Frequency-> 0
Symbol->[дщ, 1] Frequency-> 0
Symbol->[шж, 1] Frequency-> 0
Symbol->[пх, 1] Frequency-> 0
Symbol->[щг, 1] Frequency-> 0
Symbol->[пж, 1] Frequency-> 0
Symbol->[вй, 1] Frequency-> 0
Symbol->[пз, 1] Frequency-> 0
Symbol->[хщ, 1] Frequency-> 0
Symbol->[щл, 1] Frequency-> 0
Symbol->[кщ, 1] Frequency-> 0
Symbol->[эя, 1] Frequency-> 0
Symbol->[эю, 1] Frequency-> 0
Symbol->[цй, 1] Frequency-> 0
Symbol->[эц, 1] Frequency-> 0
Symbol->[эо, 1] Frequency-> 0
Symbol->[ээ, 1] Frequency-> 0

Entropey is: H = 4,15674540785768

